End Date,End Time,CO, PM10, M_DIR, M_SPED, M_T, NO, NO2, NOXasNO2, O3, PM25, SO2
10/1/2020,9:00:00,0.293931,6.2,291.4,2.5,0.1,19.66505,54.50662,84.65928,14.76818,10,0.92623
10/1/2020,10:00:00,0.198836,11.4,293,2.5,1.7,25.43524,57.08992,96.09007,15.9656,9.9,1.25703
10/1/2020,11:00:00,0.158493,12.1,271.6,2.2,3.4,22.78228,48.55324,83.48558,22.6013,11.1,1.52166
10/1/2020,12:00:00,0.219008,13.6,269,2.2,4.7,28.32033,54.09502,97.51891,20.55571,9.5,0.99239
10/1/2020,13:00:00,0.380383,12.3,263.6,3.4,4.2,17.47636,45.20705,72.00376,32.33034,14.4,1.05855
10/1/2020,14:00:00,0.348684,15.8,257.8,3.5,3.4,18.53754,49.34635,77.77019,28.6383,13.5,1.38934
10/1/2020,15:00:00,0.3775,20.2,252.4,3,3.8,26.82804,63.62947,104.76522,15.81592,18,1.25703
10/1/2020,16:00:00,0.29105,21.2,209.1,2.2,2.1,18.43806,62.46059,90.73188,15.21721,13.9,1.05855
10/1/2020,17:00:00,0.314103,21.9,182.4,2.4,1.3,31.00645,76.46109,124.00365,5.48818,13.3,1.05855
10/1/2020,18:00:00,0.276642,19.3,192.3,2.7,2.1,33.16198,70.40036,121.24801,6.48603,11.8,1.38934
10/1/2020,19:00:00,0.230535,16.5,203.7,2.5,1.7,18.43806,61.7972,90.06849,16.11528,12.9,1.19087
10/1/2020,20:00:00,0.141202,14.8,187,2.7,2.1,9.31852,49.14248,63.43067,30.03529,13.4,0.86007
10/1/2020,21:00:00,0.118149,11.7,199.7,3,2.5,3.3162,22.01233,27.09709,56.67788,10.5,0.59544
10/1/2020,22:00:00,0.097977,11.8,222,4.6,3.7,2.48715,18.0274,21.84097,60.66928,8.6,0.86007
10/1/2020,23:00:00,0.092214,11,218.1,4.7,4.2,2.05604,12.81993,15.97249,66.45681,8,0.52927
10/1/2020,24:00:00,0.112386,10.1,219.4,4.6,4.4,1.98972,9.80878,12.85964,69.79961,8.3,0.66159
11/1/2020,1:00:00,0.103741,6.8,218.8,5,6.2,1.23823,7.83101,9.72959,71.8452,4.3,0.70565
11/1/2020,2:00:00,0.074923,7.5,226.2,5.9,6.4,1.01712,6.06083,7.62038,72.51043,5.3,0.97026
11/1/2020,3:00:00,0.097977,7.1,228.2,6.8,6.8,0.796,5.56638,6.7869,72.59359,5,0.79385
11/1/2020,4:00:00,0.083569,8.8,225.9,7.1,7.2,0.597,4.85092,5.76631,73.09251,7.8,0.79385
11/1/2020,5:00:00,0.080687,0.3,222.3,7.2,7.4,0.43117,3.72741,4.38852,74.04047,7.6,1.12462
11/1/2020,6:00:00,0.072042,6.8,219.1,7.7,8.2,0.53067,4.23822,5.0519,74.43961,5.4,0.52923
11/1/2020,7:00:00,0.06916,6.8,220.1,7.1,8.3,0.72967,6.17838,7.29719,72.24434,7.9,1.05847
11/1/2020,8:00:00,0.092214,6.2,224.8,7.3,8.6,1.49251,7.71327,10.00175,71.39617,4.7,0.86001
11/1/2020,9:00:00,0.106622,4.5,228.6,8.1,8.9,2.25534,10.26875,13.72689,69.55015,4.3,1.25693
11/1/2020,10:00:00,0.112386,4.4,229.1,8.4,9.2,2.68651,11.80189,15.92115,66.45681,4.1,0.59539
11/1/2020,11:00:00,0.152729,10,228.4,8.3,9.8,3.58201,15.32762,20.81997,64.36133,4.2,0.92616
11/1/2020,12:00:00,0.158493,8,229.5,8.4,10.6,3.84735,14.2574,20.15659,64.01208,4.1,0.86001
11/1/2020,13:00:00,0.175783,7,229.5,7.8,10.6,4.11268,15.12629,21.43232,63.31358,6.4,1.38924
11/1/2020,14:00:00,0.187309,5.3,230.4,7.5,10.1,3.94685,15.94189,21.99364,61.8667,8.7,1.25693
11/1/2020,15:00:00,0.181547,6.2,229.3,7.4,9.9,3.91368,17.01333,23.01423,60.96864,4.1,0.79385
11/1/2020,16:00:00,0.187309,4.1,231.5,7.7,9.8,3.68151,17.06314,22.70805,59.2224,8.3,1.05847
11/1/2020,17:00:00,0.164256,5.7,235.6,8.2,9.7,3.21718,14.20306,19.136,61.8667,6.1,1.25693
11/1/2020,18:00:00,0.175783,4.4,239.6,8.3,9.5,3.38301,18.94966,24.13687,56.22885,8.2,1.12462
11/1/2020,19:00:00,0.334276,8,241.2,8,9.8,5.43935,25.23707,33.5773,59.02283,2.9,1.25693
11/1/2020,20:00:00,0.44666,6.4,244.6,7.1,10.2,5.04135,29.41939,37.14935,65.30928,5.1,1.4554
11/1/2020,21:00:00,0.314103,5,254.3,4.7,9.9,3.64835,24.66634,30.26039,68.85165,8.8,1.19078
11/1/2020,22:00:00,0.149848,6.2,244.7,3.9,9.5,1.65834,22.00236,24.54511,67.80391,4.6,1.19078
11/1/2020,23:00:00,0.190191,6.3,244.5,4.4,9.2,2.62018,21.85432,25.87187,66.80606,8.1,0.99232
11/1/2020,24:00:00,0.181547,3.8,269.4,3.3,8.8,2.32168,27.00672,30.56657,60.17036,3.3,1.32309
12/1/2020,1:00:00,0.083569,5.8,212,1.7,8.2,1.76915,28.24454,30.9572,54.14999,13.1,1.14659
12/1/2020,2:00:00,0.074923,6.5,230.1,2.1,8.2,1.50378,20.75905,23.06482,58.14139,12.9,1.05839
12/1/2020,3:00:00,0.089333,10.7,243.4,2.5,7.8,2.05664,30.42319,33.57666,45.15271,7.4,1.38914
12/1/2020,4:00:00,0.074923,9.6,230.5,2.9,7.8,1.52589,20.87823,23.2179,54.88175,11.2,0.92609
12/1/2020,5:00:00,0.083569,10.8,267.2,2,7.6,1.19418,23.2749,25.10595,46.94884,9.6,1.25684
12/1/2020,6:00:00,0.066279,11.2,301.6,1.6,7.4,2.05664,29.70879,32.86226,40.41293,12.9,1.25684
12/1/2020,7:00:00,0.115267,11.5,291.4,2.3,7.3,7.06555,39.88849,50.72218,26.69249,11.7,1.52144
12/1/2020,8:00:00,0.207481,12.5,288.1,2.3,7.1,5.73869,36.76912,45.56832,29.63615,14.3,1.38914
12/1/2020,9:00:00,0.195955,14.3,310.4,2.8,6.4,7.99436,42.80175,55.05959,23.44948,9.6,1.71988
12/1/2020,10:00:00,0.132557,7.4,293.6,3.8,6.3,3.64888,25.58346,31.17832,52.48691,6.6,1.52144
12/1/2020,11:00:00,0.184428,3.5,278.5,4.6,6.9,4.87623,20.23162,27.70839,60.27014,8.9,0.92609
12/1/2020,12:00:00,0.331394,6,273,4.9,7.5,8.72413,27.70101,41.07782,55.68003,7.2,1.58759
12/1/2020,13:00:00,0.262234,7.6,267.9,3.9,7.9,6.56798,19.11746,29.18822,63.16391,3.6,1.38914
12/1/2020,14:00:00,0.265115,13.7,265.5,3,7.7,6.96604,24.12023,34.80134,57.82541,7.5,1.45529
12/1/2020,15:00:00,0.270878,7.7,262.3,2.7,7.1,7.16507,25.60105,36.58733,55.58025,4.3,1.71988
12/1/2020,16:00:00,0.3775,8,220.6,2.3,5.3,7.56313,29.58325,41.17988,48.74497,5.4,1.38914
12/1/2020,17:00:00,0.27376,9.5,224.5,2.6,4.4,6.46846,31.46582,41.38399,43.15701,5.5,1.19069
12/1/2020,18:00:00,0.190191,13.5,217.9,2.4,3.5,7.09872,40.85819,51.74275,33.12862,7.1,1.38914
12/1/2020,19:00:00,0.097977,12.5,222.2,2.5,2.9,4.54451,38.49811,45.46626,34.5755,9.3,0.99224
12/1/2020,20:00:00,0.092214,10.5,211.1,2.6,2.4,2.62056,33.43668,37.45481,38.46712,6.9,1.38914
12/1/2020,21:00:00,0.13544,12.3,212.3,2.7,2.3,5.67234,49.52588,58.22335,21.60345,13.3,1.19069
12/1/2020,22:00:00,0.158493,15.9,213.4,3,2.2,12.37301,60.32638,79.29806,8.93076,15.1,1.65373
12/1/2020,23:00:00,0.149848,16.4,219.1,2.4,1.8,5.3738,48.96307,57.20278,16.36474,15,1.58759
12/1/2020,24:00:00,0.109503,11.5,218.6,2.3,1.5,6.3026,39.73159,49.39544,27.09163,10.4,1.45529
13/01/2020,1:00:00,0.096056,9,204.9,3.4,3.1,1.72517,21.37165,24.01688,45.70153,8.3,0.70554
13/01/2020,2:00:00,0.099899,6.5,200.2,2.4,2.4,1.06165,19.46348,21.09131,45.43544,9.3,1.14651
13/01/2020,3:00:00,0.080687,9.4,205.4,2.8,2.4,0.92894,16.23112,17.65547,51.48906,4.5,1.1906
13/01/2020,4:00:00,0.054752,7.7,210.8,2.4,2.6,0.6967,11.99474,13.06301,58.42412,4.8,1.12446
13/01/2020,5:00:00,0.080687,8.5,206.7,2.9,2.3,2.02376,32.25891,35.36197,33.37808,8.7,1.45518
13/01/2020,6:00:00,0.123913,12,204.6,3.3,2.4,5.50729,48.65525,57.09963,17.21291,8.9,3.5718
13/01/2020,7:00:00,0.193073,13.6,201.4,3.5,2.5,11.08092,57.10123,74.09175,10.07829,10.1,5.42384
13/01/2020,8:00:00,0.146966,13.8,192.7,3.1,2.2,20.70208,71.12843,102.87118,5.3385,9.8,3.24108
13/01/2020,9:00:00,0.181547,17,186.3,3.9,2.2,31.48442,74.90464,123.18008,6.38624,10.7,2.91035
13/01/2020,10:00:00,0.144084,11.5,193.1,5,3.7,21.56467,60.97808,94.04345,17.66195,12.2,2.3812
13/01/2020,11:00:00,0.12103,13.6,196.2,6.5,4.8,15.36068,46.71198,70.26469,29.88561,11.8,3.50566
13/01/2020,12:00:00,0.126794,13.5,183.2,6.7,5.3,8.82493,43.00696,56.53833,36.5712,10.4,2.24891
13/01/2020,13:00:00,0.126794,10.5,195.7,8,7,9.05716,39.94642,53.83388,36.47142,10,2.11662
13/01/2020,14:00:00,0.13544,19.1,191.5,7.6,6.6,8.42681,46.57699,59.49792,30.18496,7.5,2.24891
13/01/2020,15:00:00,0.138321,10.1,187.9,8,6.9,7.16611,41.00902,51.99689,39.76432,10.2,1.58747
13/01/2020,16:00:00,0.138321,12.8,186,8.4,7,5.60681,35.49066,44.08765,45.05293,5.8,1.7859
13/01/2020,17:00:00,0.146966,10.5,197.3,9.8,7.4,6.36987,38.1477,47.9147,41.71013,7.8,1.12446
13/01/2020,18:00:00,0.126794,10.2,211.3,10.1,8,6.13764,31.2579,40.66882,48.94454,7.6682,1.25674
13/01/2020,19:00:00,0.149848,12.5,223.9,8.5,7.9,3.64941,19.76493,25.36061,76.5351,3.4,0.85988
13/01/2020,20:00:00,0.184428,1,238.7,7,7.7,3.61623,22.00997,27.55478,69.10111,7.8,1.1906
13/01/2020,21:00:00,0.158493,9.1,237.1,6.5,6.5,3.05223,20.78264,25.46266,64.21165,9.6,1.05831
13/01/2020,22:00:00,0.080687,13.6,236.8,6.1,6.5,2.18964,15.52272,18.88013,65.2095,9.8,0.92602
13/01/2020,23:00:00,0.089333,17.7,235.1,6.1,6.1,1.79153,11.08145,13.82842,67.55445,11.2,0.99217
13/01/2020,24:00:00,0.074923,16.4,236.9,6.3,5.5,1.2607,7.96626,9.89931,68.80176,13.7,1.1906
14/01/2020,1:00:00,0.072042,14.1,233.9,6,5.4,0.84059,7.35158,8.64047,69.64993,10.1,0.79368
14/01/2020,2:00:00,0.051871,9,226,5,4.9,0.48666,5.92125,6.66745,76.16922,8.2,1.41098
14/01/2020,3:00:00,0.054752,9.9,226.8,4.8,4.5,0.43136,5.41074,6.07214,75.53725,6.4,0.99209
14/01/2020,4:00:00,0.051871,6.9,214.4,3.8,4,0.5309,6.7889,7.60293,70.89724,9.3,0.85981
14/01/2020,5:00:00,0.063397,12.2,200.4,4.3,3.8,0.76317,10.20871,11.37889,67.45466,8.4,1.05823
14/01/2020,6:00:00,0.057634,10.4,204.2,4.6,4.1,1.55952,16.48854,18.87977,61.8667,9,1.05823
14/01/2020,7:00:00,0.089333,9.7,200.7,3.2,4.2,9.39029,48.87449,63.27273,26.94195,5.2,1.25665
14/01/2020,8:00:00,0.172901,13.9,210.8,3.6,3.5,26.67771,69.00561,109.91086,6.13678,11.7,1.25665
14/01/2020,9:00:00,0.152729,10.3,226.3,7.2,5.7,8.89257,42.03471,55.6698,41.46067,8.5,1.05823
14/01/2020,10:00:00,0.181547,9.8,219.1,6,5.8,17.18788,47.94005,74.29443,35.02454,9.9,0.79368
14/01/2020,11:00:00,0.167137,17.4,213.6,6.2,6.4,27.47406,64.67194,106.79825,18.85937,12.3,1.38893
14/01/2020,12:00:00,0.138321,16.9,206.6,6.6,6.9,10.81708,44.28853,60.87449,32.48002,11.5,1.19051
14/01/2020,13:00:00,0.17002,15.5,197.3,6.1,6.6,12.21069,50.6731,69.3959,27.84002,9.4,0.99209
14/01/2020,14:00:00,0.184428,16.2,193.7,5.6,6.8,13.30567,57.10735,77.50909,21.80302,12.9,1.05823
14/01/2020,15:00:00,0.2046,9.5,172.5,6.3,7.1,12.80796,53.63531,73.2739,23.2998,11,1.85191
14/01/2020,16:00:00,0.2046,12.8,216.7,6.5,9.4,12.34342,45.469,64.39531,34.22626,11.3,2.64558
14/01/2020,17:00:00,0.175783,11.3,236.2,8.4,10.7,4.944,18.23866,25.81936,65.05982,5.6,1.91805
14/01/2020,18:00:00,0.2046,6,266.3,5.7,9.4,5.97262,19.11073,28.26862,64.66068,3.5,1.78577
14/01/2020,19:00:00,0.299695,2.6,262.8,5.1,8,5.8399,25.53946,34.49384,55.63014,6.9,1.52121
14/01/2020,20:00:00,0.32563,3.4,257.5,4.8,7.6,5.80672,25.38623,34.28974,52.18756,4.1,1.38893
14/01/2020,21:00:00,0.193073,6.1,251.4,5.1,7.2,3.7163,25.78504,31.48329,51.08992,4,1.12437
14/01/2020,22:00:00,0.132557,7.7,251.8,4.5,6.2,2.38905,20.26822,23.93138,58.22455,2.8,1.25665
14/01/2020,23:00:00,0.141202,8.2,253,3.5,5.4,2.85359,18.02515,22.40059,58.87315,4.6,1.38893
14/01/2020,24:00:00,0.123913,5.4,225.6,2.6,4.3,1.92451,21.33769,24.28856,53.63444,4.9,1.25665
15/01/2020,1:00:00,0.092214,7.9,226.8,2.9,4.8,1.23895,21.64004,23.53973,53.95042,6.3,2.73356
15/01/2020,2:00:00,0.08645,2.9,210.2,2.6,3.7,0.92921,13.81482,15.23959,63.19717,7.1,1.85177
15/01/2020,3:00:00,0.072042,6.6,187.2,2.2,2.5,0.69691,10.25907,11.32764,66.05767,6.7,2.24858
15/01/2020,4:00:00,0.063397,8.6,198.1,2.3,2,0.49779,9.85002,10.61329,67.25509,4.6,1.7195
15/01/2020,5:00:00,0.060515,9.1,194.3,2.5,1.6,0.86284,10.82105,12.14405,66.35703,5.6,1.78563
15/01/2020,6:00:00,0.057634,10.6,186,2.6,1.2,1.22788,17.81308,19.69581,58.97294,4.2,1.7195
15/01/2020,7:00:00,0.074923,8,183.6,2.6,0.8,3.58409,31.08969,36.58522,47.64734,4.8,1.7195
15/01/2020,8:00:00,0.164256,10.8,177,2.5,0.5,8.06421,40.54841,52.91336,39.16561,6.5,1.58723
15/01/2020,9:00:00,0.282405,13.4,176.3,2.4,0.4,12.44477,54.8031,73.88481,27.49077,10.2,1.38883
15/01/2020,10:00:00,0.340038,12.2,199.7,2.4,2.7,15.59744,53.38777,77.30351,26.34324,10.8,1.58723
15/01/2020,11:00:00,0.314103,13.8,237.3,4.5,6,12.14609,44.08649,62.71024,37.51916,8.4,2.1163
15/01/2020,12:00:00,0.282405,14.6,240.4,4.8,6.9,13.70584,36.59238,57.6077,45.00304,10.1,2.05017
15/01/2020,13:00:00,0.213244,15.6,239.2,5,7.2,9.52439,28.92081,43.52468,52.98584,7.4,2.18244
15/01/2020,14:00:00,0.23918,13.9,239.6,6.1,7.1,8.99342,26.01011,39.79983,56.62799,7.5,1.65336
15/01/2020,15:00:00,0.267997,16.7,239.6,5.8,6.6,9.69033,32.6974,47.55569,48.84476,7.1,2.31471
15/01/2020,16:00:00,0.293931,15,236.1,5.1,5.6,10.58635,42.75321,58.98538,37.16991,8.7,2.38084
15/01/2020,17:00:00,0.25647,14.6,231.6,6,5.4,11.1837,48.31752,65.46561,33.97679,7.4,1.9179
15/01/2020,18:00:00,0.22189,14.2,236.1,4.9,5.3,7.66598,40.6998,52.45413,42.65809,9.6,1.85177
15/01/2020,19:00:00,0.244943,12.2,234.2,3.8,4.7,6.60402,34.57224,44.69827,48.19616,8.4,1.58723
15/01/2020,20:00:00,0.262234,13.1,234.3,4.5,4.7,5.90712,27.47675,36.5342,52.93594,8.8,1.45496
15/01/2020,21:00:00,0.216127,11.6,227.8,3.2,4.2,3.98233,24.15193,30.25807,54.23315,6.2,1.45496
15/01/2020,22:00:00,0.132557,11.3,189.6,2.8,3.4,3.15267,23.07687,27.91091,51.28949,8,1.19042
15/01/2020,23:00:00,0.095095,9.5,188.1,3.3,4,2.25665,15.06208,18.52223,58.47401,6.9,1.32269
15/01/2020,24:00:00,0.08645,7.1,187.4,3.8,4,1.85842,17.86679,20.71632,51.83831,6.9,1.25656
16/01/2020,1:00:00,0.061476,8.1,224.4,5,4.9,0.92935,12.04548,13.47045,56.87745,7.1,0.79356
16/01/2020,2:00:00,0.065319,10.3,221.1,4.6,5,1.15062,12.59062,14.35488,60.13709,6.3,0.88173
16/01/2020,3:00:00,0.066279,9.6,204.4,3.4,4.5,0.92935,10.87192,12.29689,59.67143,6.2,0.6613
16/01/2020,4:00:00,0.077806,8.1,200.6,4.1,4.4,1.79231,20.36591,23.11407,45.45207,8.3,1.85163
16/01/2020,5:00:00,0.095095,13.5,204.6,4.8,4.7,2.38974,26.79737,30.46159,33.42798,9.6,2.51293
16/01/2020,6:00:00,0.092214,15.5,192.9,5.2,4.5,3.75057,33.58905,39.33984,24.84647,10.5,5.75328
16/01/2020,7:00:00,0.112386,13.2,188,5.2,4.9,6.70455,42.37705,52.65722,18.51012,9.3,2.18228
16/01/2020,8:00:00,0.109503,15.4,190.9,6.1,5.9,8.09857,44.93384,57.35147,21.00474,8.6,1.7855
16/01/2020,9:00:00,0.187309,22.1,187.7,6.4,5.8,13.17677,55.41412,75.61822,11.9742,11.6,2.71131
16/01/2020,10:00:00,0.15561,25,187,6.7,5.7,16.03118,56.49703,81.07784,11.22581,11,5.8194
16/01/2020,11:00:00,0.132557,17.1,186.2,6.7,5.8,12.51295,41.02258,60.20884,37.41938,10.6,2.9097
16/01/2020,12:00:00,0.12103,20.4,180.2,6.8,5.8,8.86196,33.76253,47.35068,44.50411,6.4,2.18228
16/01/2020,13:00:00,0.115267,18.7,177.4,7.1,6.1,9.62535,44.22559,58.98425,33.57765,13.4,5.09198
16/01/2020,14:00:00,0.149848,17.1,176.4,8.5,7.2,9.69173,43.66459,58.52503,30.78367,10,5.22424
16/01/2020,15:00:00,0.175783,15.4,181.9,8.4,8.1,10.18959,46.2178,61.84162,27.04174,10.3,7.47264
16/01/2020,16:00:00,0.158493,16.9,184.9,8.3,8.6,7.03646,38.70462,49.49371,33.9269,9.2,3.50487
16/01/2020,17:00:00,0.146966,19.5,186.1,9.1,8.7,7.50113,34.01222,45.5138,37.21981,10.2,2.24841
16/01/2020,18:00:00,0.158493,11.2,193.6,7.9,9.5,8.13176,36.71904,49.18756,32.77937,10.9,1.52098
16/01/2020,19:00:00,0.152729,14.7,208.3,6.3,10,6.9037,30.28505,40.87058,36.42153,11.7,1.65324
16/01/2020,20:00:00,0.144084,9.6,223.1,4.6,9.4,5.54287,29.51426,38.01321,44.70368,7.6,1.25646
16/01/2020,21:00:00,0.08645,9.3,219.6,3.7,8.1,2.12422,13.01971,16.2768,70.39832,7.2,1.1242
16/01/2020,22:00:00,0.060515,9.3,200.6,2.2,6.4,1.42721,11.74132,13.92967,72.19445,6.3,1.32259
16/01/2020,23:00:00,0.146966,9.1,145.4,2.5,5,2.75484,19.60438,23.82841,62.5652,8.3,1.71937
16/01/2020,24:00:00,0.129676,10.3,149.5,2.6,4.7,1.75912,15.00821,17.70548,68.05337,5.1,1.32259
17/01/2020,1:00:00,0.08645,12.9,203.8,2.7,5.6,0.70818,15.85394,16.93979,63.99545,8,1.23433
17/01/2020,2:00:00,0.083569,7.5,193.9,2.9,5.2,1.32783,19.52994,21.56592,58.54053,6.5,1.14616
17/01/2020,3:00:00,0.072042,14.4,193.6,4,5.3,1.42741,19.85347,22.04214,57.77552,5.7,1.38862
17/01/2020,4:00:00,0.077806,10.1,201.5,3.9,5.3,1.42741,15.15931,17.34798,61.11831,4.1,0.92575
17/01/2020,5:00:00,0.095095,11.9,201.3,3.5,5,1.62659,20.87468,23.36875,53.38498,6.6,1.38862
17/01/2020,6:00:00,0.100859,10.9,203.1,3.6,4.9,1.527,28.32373,30.6651,44.15486,6.8,1.78537
17/01/2020,7:00:00,0.195955,14.4,199.7,3.5,4.9,12.64755,57.65279,77.04543,16.31485,13.1,2.57886
17/01/2020,8:00:00,0.293931,22.1,218.7,4.5,5.5,26.49015,71.88908,112.50674,5.13893,12.1,2.38049
17/01/2020,9:00:00,0.276642,13.2,242.9,3.3,6,15.27001,67.20398,90.61767,18.16087,9.8,1.19025
17/01/2020,10:00:00,0.400553,11.2,262.7,2.8,6.1,23.8013,73.5628,110.05761,14.71829,7.9,1.32249
17/01/2020,11:00:00,0.316985,15.6,322.8,3.6,5.1,22.07512,50.90192,84.74997,29.43658,10,1.38862
17/01/2020,12:00:00,0.057634,7.1,306.5,3.1,5.3,6.97109,24.56836,35.25721,57.12691,5.3,0.99187
17/01/2020,13:00:00,0.158493,9.5,294.6,3.7,5.7,9.32798,35.2921,49.59481,50.39143,7.4,1.058
17/01/2020,14:00:00,0.244943,8.2,281.8,3.7,5.1,11.91725,41.67971,59.95257,42.95744,4.9,0.99187
17/01/2020,15:00:00,0.167137,13.9,270.9,3.4,4.6,11.02096,39.94156,56.84014,44.75357,8.1,1.45474
17/01/2020,16:00:00,0.253588,14,271.3,3.6,4,10.78859,40.604,57.14628,44.00519,6.8,1.45474
17/01/2020,17:00:00,0.368856,14.1,264.7,3.2,3.4,9.36118,38.76182,53.11543,44.75357,7.5,1.19025
17/01/2020,18:00:00,0.363092,14.2,257.9,2.4,2.5,9.49396,37.33366,51.89086,42.20906,8.2,1.12412
17/01/2020,19:00:00,0.305458,14.8,249.5,2,1.3,8.00016,33.14415,45.41088,44.35443,8.5,1.058
17/01/2020,20:00:00,0.288169,10.4,248.2,3,1.7,7.20346,33.60038,44.64553,43.2568,7.8,1.058
17/01/2020,21:00:00,0.224771,8.4,295.1,3.9,2.8,7.07068,32.73248,43.57404,44.50411,7.9,1.12412
17/01/2020,22:00:00,0.103741,8.2,299.6,4.6,3.9,4.51461,27.31444,34.23674,52.88605,7.6,0.46287
17/01/2020,23:00:00,0.13544,7.2,300.9,4.8,3.8,4.28224,24.5583,31.12431,55.28089,6,0.99187
17/01/2020,24:00:00,0.092214,10.8,295.3,4,3.3,4.31544,24.30331,30.92022,49.49336,8.3,1.19025
18/01/2020,1:00:00,0.095095,11.9,286.2,4.4,3.3,2.47897,20.28158,24.08261,53.08562,7,0.8816
18/01/2020,2:00:00,0.072042,10.5,294.7,4.9,3.3,1.72643,12.25142,14.89857,66.12419,8.5,0.96975
18/01/2020,3:00:00,0.057634,6.5,297,4.7,3.3,1.66002,9.95518,12.50051,70.84735,7.6,0.9918
18/01/2020,4:00:00,0.06916,6.5,292.8,4.1,2.9,1.66002,10.72051,13.26585,66.85595,5.5,1.05792
18/01/2020,5:00:00,0.060515,10.4,296.6,4,2.8,1.19522,10.15764,11.99029,68.00348,7.1,0.72732
18/01/2020,6:00:00,0.051871,9.4,300.3,4,2.8,1.16202,7.04516,8.82689,70.29853,6,0.79344
18/01/2020,7:00:00,0.051871,8.4,300.1,4,2.8,1.79283,11.38427,14.13323,65.70842,7.5,0.52896
18/01/2020,8:00:00,0.178664,10.9,299,4.1,2.7,4.05046,25.8315,32.04212,50.69078,7.5,1.25628
18/01/2020,9:00:00,0.106622,12.3,294.8,4.1,2.8,3.95086,28.73944,34.79734,46.94884,6.4,0.79344
18/01/2020,10:00:00,0.149848,11.2,294.8,4.4,4,6.6069,30.02426,40.1547,48.89465,4.3,0.79344
18/01/2020,11:00:00,0.213244,10.5,297.3,4.6,5.2,8.56573,30.74541,43.87934,52.28734,6.4,0.72732
18/01/2020,12:00:00,0.195955,13.7,295.8,4.9,5.7,7.86852,26.45709,38.52198,53.83401,9.6,0.85956
18/01/2020,13:00:00,0.13544,16.2,297.7,4.8,6.3,11.58697,28.86811,46.63455,52.38713,10.9,1.25628
18/01/2020,14:00:00,0.08645,11.2,293.2,4.4,6.3,6.8061,17.88161,28.31748,63.46326,10.6,1.12404
18/01/2020,15:00:00,0.089333,12.6,297.1,4.3,5.8,4.78087,17.46636,24.79693,62.91444,6.7,1.12404
18/01/2020,16:00:00,0.089333,8.2,300.3,4,4.8,4.54847,18.99623,25.97044,61.81681,6.1,1.12404
18/01/2020,17:00:00,0.118149,8.6,307.5,4.3,4.2,6.04249,28.8998,38.16482,49.29379,8.4,0.92568
18/01/2020,18:00:00,0.112386,11.6,309,4.3,3.9,6.20849,28.23709,37.75664,47.34798,8.2,1.19015
18/01/2020,19:00:00,0.097977,12.9,311.7,4.5,3.8,6.24169,27.36982,36.94028,46.44992,5.7,0.92568
18/01/2020,20:00:00,0.109503,10.7,316.1,4.8,3.5,6.7729,29.41257,39.79754,43.15701,8.6,1.05792
18/01/2020,21:00:00,0.115267,13.4,319.7,5,3.3,6.5073,31.8097,41.78742,38.36733,7.3,0.79344
18/01/2020,22:00:00,0.118149,10.9,326.6,4.6,3,6.10889,28.64492,38.01175,41.46067,8.3,1.12404
18/01/2020,23:00:00,0.112386,12.6,326,3.2,2.3,6.00929,27.01185,36.22597,40.96174,7.8,1.12404
18/01/2020,24:00:00,0.097977,10.2,316.5,2.2,1.2,4.71447,23.99701,31.22576,45.75142,9.7,1.19015
19/01/2020,1:00:00,0.096056,6.3,304.9,2.5,0.1,4.07318,22.25856,28.50402,43.24017,10.2,1.23414
19/01/2020,2:00:00,0.103741,9.3,301.4,2.3,-0.5,3.18771,21.71146,26.59921,44.03845,10,0.96968
19/01/2020,3:00:00,0.097977,9,302.3,2.3,-0.9,3.61938,20.72644,26.27608,43.50626,9.2,1.32229
19/01/2020,4:00:00,0.080687,10,303.4,2.3,-1.1,3.02168,18.73467,23.36785,44.80347,8.7,0.99172
19/01/2020,5:00:00,0.074923,8.9,308.9,2.5,-1.2,2.78925,17.45838,21.73516,46.40003,7.1,1.52064
19/01/2020,6:00:00,0.063397,8.2,306.1,2.3,-1.5,2.05873,14.75188,17.90855,49.44347,7.6,1.45453
19/01/2020,7:00:00,0.057634,9.5,307.5,2.4,-1.5,1.95911,17.50672,20.51065,46.44992,6.5,1.12395
19/01/2020,8:00:00,0.057634,9.3,308,2.4,-1.7,2.62322,20.31505,24.33726,43.9054,7.4,1.19007
19/01/2020,9:00:00,0.066279,11.1,300.6,2.3,-1.8,2.95527,23.32639,27.85774,39.96389,7.3,0.85949
19/01/2020,10:00:00,0.080687,10.6,291.6,2.1,0.5,6.77388,31.50218,41.88866,31.78152,8.4,1.12395
19/01/2020,11:00:00,0.100859,15.8,288.9,2.2,3.1,10.09441,31.97212,47.45,37.21981,7.1,0.92561
19/01/2020,12:00:00,0.141202,16.1,281.5,2.4,4.7,8.66658,28.85519,42.14376,42.85766,11.6,1.12395
19/01/2020,13:00:00,0.152729,13.7,282.6,2.7,5,9.29748,35.28594,49.54188,38.5669,13.4,1.38841
19/01/2020,14:00:00,0.184428,21.3,278.3,2.6,5.4,14.44431,42.13947,64.2871,36.42153,12.2,1.45453
19/01/2020,15:00:00,0.126794,17.4,271.1,2.4,4.9,6.20939,24.45939,33.98032,54.23315,9.2,1.91733
19/01/2020,16:00:00,0.129676,13.6,275.7,2.7,3.1,5.14682,30.42547,38.31715,45.35228,10.4,1.52064
